Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2013,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,11,32,5,53
2013,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,5,10
2013,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,30,5,45
2013,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,11,5,21
2013,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,22,0,20,5,47
2013,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,5,17
2013,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,23,0,28
2013,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,41,18,59
2013,Netherlands,NLD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2013,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,59,0,280,22,361
2013,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,82,82,961,124,1249
2013,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2013,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,270,0,1272,92,1634
2013,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,912,58,2606,463,4039
2013,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,22,27,49
2013,Peru,PER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2013,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2013,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,27,0,27
2013,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,76,24,100
2013,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,13,13
2013,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,14,0,14
2013,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,39,12,56
2013,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,16,0,11,0,27
2013,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,38,5,53,15,111
2013,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,17,0,22
2013,"El Salvador",SLV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,"Saudi Arabia",SAU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,"Saudi Arabia",SAU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,0,5,0,19
2013,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,15,0,20
2013,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,19,0,29
2013,Seychelles,SYC,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,19,5,29
2013,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,32,13,49,10,104
2013,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,53,0,61,16,130
2013,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,279,14,145,45,483
2013,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,14,5,19
2013,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,13,14,32
2013,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,28,0,78,12,118
2013,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,23,34,171,191,419
2013,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2013,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,18,5,28
2013,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,218,0,36,22,276
2013,"Saint Kitts and Nevis",KNA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,35,0,35,10,80
2013,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,481,0,105,94,680
2013,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2013,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,67,11,88
2013,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,1444,11,110,175,1740
2013,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,20,0,20
2013,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,40,5,45
2013,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2013,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,0,14
2013,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2013,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,5,21
2013,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,11,0,11
2013,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,22,12,34
2013,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,34,0,54,10,98
2013,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,24,14,131,28,197
2013,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,28,0,53,5,86
2013,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,76,10,106,5,197
2013,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2013,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,21,14,45
2013,"United States of America",USA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,"United States of America",USA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,17,16,33
2013,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,19,0,24
2013,"Saint Vincent and the Grenadines",VCT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2013,"Western Sahara",ESH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,"Western Sahara",ESH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,0,0,5
2013,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,5,5,21
2013,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,26,0,37,5,68
2013,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,11,0,11
2013,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,12,0,22
2013,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,52,0,125,15,192
2013,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,81,54,231,29,395
2013,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,5,5,0,0,10
2014,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,171,0,287,22,480
2014,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,437,91,703,290,1521
2014,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,5,5,10
2014,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,105,0,203,21,329
2014,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,231,953,361,1550
2014,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2014,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,17,0,46,0,63
2014,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,12,157,54,233
2014,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,12,0,12
2014,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,10,42,5,62
2014,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,16,0,55,0,71
2014,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,29,20,149,47,245
2014,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,0,0,0,12
2014,Australia,AUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,11,0,5,0,16
2014,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,0,5,0,17
2014,Barbados,BRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,36,0,258,10,304
2014,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,52,18,625,160,855
2014,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,5,0,5
2014,Bhutan,BTN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2014,"Burkina Faso",BFA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,22,0,0,5,27
2014,"Bolivia (Plurinational State of)",BOL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,14,0,19
2014,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,5,15
2014,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,10,24
2014,"Bosnia and Herzegovina",BIH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,10,22
2014,Canada,CAN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2014,"Central African Rep.",CAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,0,5,5
2014,"Central African Rep.",CAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2014,Chad,TCD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,0,10
2014,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,32,0,257,5,294
2014,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,40,37,921,133,1131
2014,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,5,0,5
2014,Chile,CHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,18,0,40,5,63
2014,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,30,5,86,0,121
2014,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,13,5,23
2014,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,33,0,35,5,73
2014,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,64,17,140,30,251
2014,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,5,0,0,5
2014,Comoros,COM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,5,15
2014,"Costa Rica",CRI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Cuba,CUB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2014,Cuba,CUB,"United Kingdom of Great Britain and Northern Ireland",GBR,U,FI,P,0,0,0,10,10
2014,Czechia,CZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,16,16
2014,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,50,0,59,5,114
2014,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,2184,13,199,163,2559
2014,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,5,0,0,5
2014,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,27,0,52
2014,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,51,0,74,35,160
2014,France,FRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,17,0,38,5,60
2014,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,149,5,151,5,310
2014,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,19,0,29
2014,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,58,10,64,26,158
2014,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2014,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,36,10,46
2014,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,30,5,45
2014,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,10,125,28,177
2014,Greece,GRC,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,14,0,24
2014,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,0,36,0,49
2014,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Haiti,HTI,"United Kingdom of Great Britain and Northern Ireland",GBR,U,FI,P,0,0,0,5,5
2014,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2014,Hungary,HUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,25,0,36
2014,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,11,0,59,0,70
2014,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,75,5,95
2014,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,18,709,253,985
2014,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2014,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2014,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,0,14
2014,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,203,0,268,35,506
2014,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,1215,43,943,203,2404
2014,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,5,0,0,10,15
2014,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,33,0,83,5,121
2014,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,178,29,347,75,629
2014,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,11,11
2014,Israel,ISR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,11,5,26
2014,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,5,97,17,133
2014,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2014,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,20,5,30
2014,Japan,JPN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Kazakhstan,KAZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,15,5,31
2014,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,15,5,51,5,76
2014,Kyrgyzstan,KGZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2014,"Rep. of Korea",KOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2014,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,23,0,33
2014,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,29,0,14,5,48
2014,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2014,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,12,0,36,5,53
2014,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,109,5,239,46,399
2014,"Saint Lucia",LCA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2014,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,10,0,15
2014,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,0,46,16,76
2014,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2014,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,288,0,340,34,662
2014,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,171,31,1373,102,1677
2014,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,5,0,0,5
2014,Lithuania,LTU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,10,23
2014,Latvia,LVA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2014,Mauritania,MRT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,11,0,0,11
2014,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2014,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2014,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2014,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,11,16
